Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
17/12/2006;04:41:00;1.844;0.048;244.070;8.200;0.000;0.000;18.0
17/12/2006;04:42:00;1.414;0.106;244.550;5.800;0.000;0.000;18.0
17/12/2006;04:43:00;3.352;0.086;242.890;14.000;0.000;1.000;18.0
17/12/2006;04:44:00;3.500;0.080;242.650;14.400;0.000;0.000;18.0
17/12/2006;04:45:00;3.516;0.084;242.630;14.400;0.000;0.000;18.0
17/12/2006;04:46:00;3.174;0.084;243.150;13.400;0.000;0.000;18.0
17/12/2006;04:47:00;1.428;0.114;245.100;5.800;0.000;0.000;19.0
17/12/2006;04:48:00;1.994;0.100;244.150;9.000;0.000;0.000;18.0
17/12/2006;04:49:00;3.492;0.082;241.830;14.400;0.000;1.000;18.0
17/12/2006;04:50:00;3.460;0.076;241.530;14.200;0.000;0.000;18.0
17/12/2006;04:51:00;3.492;0.082;242.060;14.400;0.000;0.000;18.0
17/12/2006;04:52:00;3.482;0.080;242.390;14.200;0.000;0.000;18.0
17/12/2006;04:53:00;1.492;0.104;245.950;6.200;0.000;0.000;18.0
17/12/2006;04:54:00;1.326;0.000;246.550;5.400;0.000;0.000;19.0
17/12/2006;04:55:00;3.282;0.046;243.760;13.600;0.000;1.000;18.0
17/12/2006;04:56:00;3.422;0.054;243.580;14.000;0.000;0.000;18.0
17/12/2006;04:57:00;3.424;0.050;242.950;14.000;0.000;0.000;18.0
17/12/2006;04:58:00;3.254;0.054;242.700;13.400;0.000;0.000;18.0
17/12/2006;04:59:00;1.320;0.000;244.270;5.400;0.000;0.000;18.0
17/12/2006;05:00:00;2.294;0.000;243.140;10.400;0.000;0.000;19.0
17/12/2006;05:01:00;3.400;0.052;242.010;14.000;0.000;0.000;17.0
17/12/2006;05:02:00;3.402;0.056;242.730;14.000;0.000;0.000;18.0
17/12/2006;05:03:00;3.418;0.050;242.700;14.000;0.000;1.000;18.0
17/12/2006;05:04:00;2.994;0.050;243.770;12.600;0.000;0.000;19.0
17/12/2006;05:05:00;1.326;0.000;244.660;5.400;0.000;0.000;18.0
17/12/2006;05:06:00;2.020;0.000;243.620;9.200;0.000;0.000;18.0
17/12/2006;05:07:00;3.378;0.056;241.410;14.000;0.000;0.000;18.0
17/12/2006;05:08:00;3.372;0.054;240.910;14.000;0.000;1.000;18.0
17/12/2006;05:09:00;3.374;0.046;240.820;14.000;0.000;0.000;17.0
17/12/2006;05:10:00;3.426;0.046;240.230;14.200;0.000;0.000;18.0
17/12/2006;05:11:00;1.462;0.066;242.120;6.200;0.000;0.000;18.0
17/12/2006;05:12:00;1.834;0.070;242.930;8.400;0.000;0.000;18.0
17/12/2006;05:13:00;3.462;0.046;242.130;14.200;0.000;0.000;18.0
17/12/2006;05:14:00;3.486;0.054;242.490;14.200;0.000;1.000;18.0
17/12/2006;05:15:00;2.910;0.056;243.690;12.000;0.000;0.000;9.0
17/12/2006;05:16:00;0.936;0.090;245.930;5.400;0.000;0.000;0.0
17/12/2006;05:17:00;0.338;0.152;246.450;1.600;0.000;0.000;0.0
17/12/2006;05:18:00;1.926;0.136;244.330;8.800;0.000;0.000;0.0
17/12/2006;05:19:00;2.420;0.088;242.870;9.800;0.000;0.000;0.0
17/12/2006;05:20:00;2.438;0.094;243.060;10.000;0.000;1.000;0.0
17/12/2006;05:21:00;2.430;0.092;243.670;9.800;0.000;0.000;0.0
17/12/2006;05:22:00;2.454;0.098;244.050;10.000;0.000;0.000;0.0
17/12/2006;05:23:00;0.424;0.126;246.260;2.600;0.000;0.000;0.0
17/12/2006;05:24:00;0.716;0.128;246.230;4.400;0.000;0.000;0.0
17/12/2006;05:25:00;2.462;0.098;245.160;10.000;0.000;0.000;0.0
17/12/2006;05:26:00;2.460;0.100;244.250;10.000;0.000;1.000;0.0
17/12/2006;05:27:00;2.418;0.090;243.190;9.800;0.000;0.000;0.0
17/12/2006;05:28:00;1.000;0.112;243.770;5.800;0.000;0.000;0.0
17/12/2006;05:29:00;0.298;0.118;244.730;1.200;0.000;0.000;0.0
17/12/2006;05:30:00;1.650;0.000;243.030;7.800;0.000;0.000;0.0
17/12/2006;05:31:00;2.310;0.048;242.670;9.400;0.000;0.000;0.0
17/12/2006;05:32:00;2.332;0.000;242.870;9.600;0.000;1.000;0.0
17/12/2006;05:33:00;2.242;0.046;243.030;9.200;0.000;0.000;0.0
17/12/2006;05:34:00;0.224;0.000;244.960;1.000;0.000;0.000;0.0
17/12/2006;05:35:00;0.752;0.000;244.500;4.800;0.000;0.000;0.0
17/12/2006;05:36:00;2.330;0.000;242.560;9.600;0.000;0.000;0.0
17/12/2006;05:37:00;2.322;0.000;242.610;9.400;0.000;0.000;0.0
17/12/2006;05:38:00;2.312;0.048;242.190;9.400;0.000;0.000;0.0
17/12/2006;05:39:00;0.760;0.000;243.740;4.800;0.000;1.000;0.0
17/12/2006;05:40:00;0.364;0.000;244.400;2.600;0.000;0.000;0.0
17/12/2006;05:41:00;2.336;0.000;242.390;9.600;0.000;0.000;0.0
17/12/2006;05:42:00;2.312;0.048;242.510;9.400;0.000;0.000;0.0
17/12/2006;05:43:00;2.332;0.000;242.610;9.600;0.000;0.000;0.0
17/12/2006;05:44:00;0.856;0.000;243.820;5.200;0.000;0.000;0.0
17/12/2006;05:45:00;0.864;0.000;243.550;5.400;0.000;1.000;0.0
17/12/2006;05:46:00;2.302;0.050;242.220;9.400;0.000;0.000;0.0
17/12/2006;05:47:00;2.324;0.000;242.600;9.600;0.000;0.000;0.0
17/12/2006;05:48:00;1.852;0.000;243.740;8.400;0.000;0.000;0.0
17/12/2006;05:49:00;0.226;0.000;247.080;1.000;0.000;0.000;0.0
17/12/2006;05:50:00;2.184;0.000;244.990;9.200;0.000;0.000;0.0
17/12/2006;05:51:00;2.380;0.000;245.620;9.600;0.000;1.000;0.0
17/12/2006;05:52:00;1.920;0.000;245.710;8.600;0.000;0.000;0.0
17/12/2006;05:53:00;0.254;0.000;246.970;1.200;0.000;0.000;0.0
17/12/2006;05:54:00;2.164;0.098;244.630;9.200;0.000;0.000;0.0
17/12/2006;05:55:00;2.554;0.188;244.720;10.400;0.000;0.000;0.0
17/12/2006;05:56:00;2.026;0.212;245.140;9.000;0.000;0.000;0.0
17/12/2006;05:57:00;0.414;0.244;246.580;2.000;0.000;1.000;0.0
17/12/2006;05:58:00;2.106;0.206;244.280;9.200;0.000;0.000;0.0
17/12/2006;05:59:00;2.522;0.202;243.580;10.400;0.000;0.000;0.0
17/12/2006;06:00:00;2.076;0.206;244.360;9.200;0.000;0.000;0.0
17/12/2006;06:01:00;0.402;0.238;245.770;1.800;0.000;0.000;0.0
17/12/2006;06:02:00;2.118;0.204;243.950;9.200;0.000;0.000;0.0
17/12/2006;06:03:00;2.486;0.176;243.010;10.200;0.000;1.000;0.0
17/12/2006;06:04:00;1.340;0.200;245.340;7.000;0.000;1.000;0.0
17/12/2006;06:05:00;0.666;0.258;246.000;4.000;0.000;1.000;0.0
17/12/2006;06:06:00;2.440;0.110;243.700;10.000;0.000;2.000;0.0
17/12/2006;06:07:00;2.426;0.082;243.530;9.800;0.000;2.000;0.0
17/12/2006;06:08:00;1.278;0.096;243.920;6.800;0.000;1.000;0.0
17/12/2006;06:09:00;0.430;0.106;244.990;2.800;0.000;2.000;0.0
17/12/2006;06:10:00;2.426;0.080;243.060;10.000;0.000;1.000;0.0
17/12/2006;06:11:00;2.382;0.072;241.950;9.800;0.000;2.000;0.0
17/12/2006;06:12:00;2.406;0.078;242.350;9.800;0.000;2.000;0.0
17/12/2006;06:13:00;0.330;0.106;244.820;1.800;0.000;1.000;0.0
17/12/2006;06:14:00;1.208;0.098;243.990;6.600;0.000;2.000;0.0
17/12/2006;06:15:00;2.406;0.076;242.910;9.800;0.000;1.000;0.0
17/12/2006;06:16:00;2.442;0.086;242.840;10.000;0.000;2.000;0.0
17/12/2006;06:17:00;2.426;0.082;243.090;10.000;0.000;1.000;0.0
17/12/2006;06:18:00;2.432;0.084;242.410;10.000;0.000;2.000;0.0
17/12/2006;06:19:00;2.414;0.080;242.630;9.800;0.000;1.000;0.0
17/12/2006;06:20:00;0.484;0.116;244.860;2.400;0.000;2.000;0.0
17/12/2006;06:21:00;0.312;0.112;245.050;1.400;0.000;1.000;0.0
17/12/2006;06:22:00;2.352;0.088;243.360;9.800;0.000;2.000;0.0
17/12/2006;06:23:00;2.428;0.084;243.660;9.800;0.000;1.000;0.0
17/12/2006;06:24:00;2.582;0.092;244.020;10.600;0.000;2.000;0.0
17/12/2006;06:25:00;2.784;0.086;243.850;11.400;0.000;1.000;0.0
17/12/2006;06:26:00;2.680;0.090;243.730;11.000;0.000;1.000;0.0
17/12/2006;06:27:00;1.420;0.098;244.930;7.000;0.000;2.000;0.0
17/12/2006;06:28:00;0.908;0.088;244.830;3.800;0.000;1.000;0.0
17/12/2006;06:29:00;3.194;0.048;242.050;13.200;0.000;0.000;0.0
17/12/2006;06:30:00;3.328;0.094;241.890;13.600;0.000;0.000;0.0
17/12/2006;06:31:00;2.670;0.094;242.620;11.600;0.000;0.000;0.0
17/12/2006;06:32:00;1.238;0.124;244.760;5.000;0.000;1.000;0.0
17/12/2006;06:33:00;1.120;0.116;244.400;4.600;0.000;0.000;0.0
17/12/2006;06:34:00;0.592;0.128;245.390;2.600;0.000;0.000;0.0
17/12/2006;06:35:00;0.800;0.122;245.940;3.200;0.000;0.000;0.0
17/12/2006;06:36:00;0.820;0.126;245.840;3.400;0.000;0.000;0.0
17/12/2006;06:37:00;0.796;0.116;244.500;3.200;0.000;0.000;0.0
17/12/2006;06:38:00;0.798;0.116;244.020;3.200;0.000;1.000;0.0
17/12/2006;06:39:00;0.694;0.120;244.130;2.800;0.000;0.000;0.0
17/12/2006;06:40:00;0.694;0.136;244.350;3.000;0.000;0.000;0.0
17/12/2006;06:41:00;0.758;0.228;244.300;3.200;0.000;0.000;0.0
17/12/2006;06:42:00;0.682;0.140;244.140;2.800;0.000;0.000;0.0
17/12/2006;06:43:00;0.664;0.090;244.490;2.600;0.000;1.000;0.0
17/12/2006;06:44:00;0.642;0.084;244.140;2.600;0.000;0.000;0.0
17/12/2006;06:45:00;0.660;0.088;243.940;2.600;0.000;0.000;0.0
17/12/2006;06:46:00;0.636;0.082;243.580;2.600;0.000;0.000;0.0
17/12/2006;06:47:00;0.660;0.090;244.640;2.600;0.000;0.000;0.0
17/12/2006;06:48:00;0.638;0.084;244.260;2.600;0.000;0.000;0.0
17/12/2006;06:49:00;0.478;0.092;244.460;2.000;0.000;1.000;0.0
17/12/2006;06:50:00;0.316;0.000;245.540;1.200;0.000;0.000;0.0
17/12/2006;06:51:00;0.330;0.000;246.010;1.400;0.000;0.000;0.0
17/12/2006;06:52:00;0.380;0.000;245.940;1.600;0.000;0.000;0.0
17/12/2006;06:53:00;0.522;0.000;245.220;2.200;0.000;0.000;0.0
17/12/2006;06:54:00;0.422;0.000;244.450;1.800;0.000;0.000;0.0
17/12/2006;06:55:00;0.262;0.000;243.960;1.200;0.000;1.000;0.0
17/12/2006;06:56:00;0.220;0.000;243.390;1.000;0.000;0.000;0.0
17/12/2006;06:57:00;0.246;0.000;244.350;1.000;0.000;0.000;0.0
17/12/2006;06:58:00;0.212;0.000;244.260;0.800;0.000;0.000;0.0
17/12/2006;06:59:00;0.242;0.000;244.620;1.000;0.000;0.000;0.0
17/12/2006;07:00:00;0.222;0.000;244.670;1.000;0.000;0.000;0.0
17/12/2006;07:01:00;0.240;0.000;244.230;1.000;0.000;1.000;0.0
17/12/2006;07:02:00;0.216;0.000;244.870;1.000;0.000;0.000;0.0
17/12/2006;07:03:00;0.228;0.000;243.640;1.000;0.000;0.000;0.0
17/12/2006;07:04:00;0.210;0.000;242.490;0.800;0.000;0.000;0.0
17/12/2006;07:05:00;0.276;0.000;242.250;1.400;0.000;0.000;0.0
17/12/2006;07:06:00;0.322;0.104;242.080;1.400;0.000;0.000;0.0
17/12/2006;07:07:00;0.336;0.108;241.890;1.400;0.000;0.000;0.0
17/12/2006;07:08:00;0.318;0.108;242.080;1.400;0.000;0.000;0.0
17/12/2006;07:09:00;0.314;0.110;242.570;1.400;0.000;1.000;0.0
17/12/2006;07:10:00;0.328;0.114;243.040;1.400;0.000;0.000;0.0
17/12/2006;07:11:00;0.308;0.108;242.590;1.400;0.000;0.000;0.0
17/12/2006;07:12:00;0.326;0.112;242.550;1.400;0.000;0.000;0.0
17/12/2006;07:13:00;0.304;0.108;242.800;1.400;0.000;0.000;0.0
17/12/2006;07:14:00;2.206;0.086;240.970;9.400;0.000;1.000;0.0
17/12/2006;07:15:00;2.338;0.072;239.160;9.600;0.000;0.000;0.0
17/12/2006;07:16:00;2.362;0.076;239.210;9.800;0.000;0.000;0.0
17/12/2006;07:17:00;2.356;0.074;239.790;9.800;0.000;0.000;0.0
17/12/2006;07:18:00;2.324;0.000;239.780;9.600;0.000;0.000;0.0
17/12/2006;07:19:00;2.264;0.056;239.920;9.400;0.000;0.000;0.0
17/12/2006;07:20:00;2.280;0.052;240.030;9.400;0.000;1.000;0.0
17/12/2006;07:21:00;2.258;0.056;239.900;9.400;0.000;0.000;0.0
17/12/2006;07:22:00;2.306;0.048;241.230;9.400;0.000;0.000;0.0
17/12/2006;07:23:00;2.288;0.054;241.350;9.400;0.000;0.000;0.0
17/12/2006;07:24:00;2.300;0.048;241.010;9.400;0.000;0.000;0.0
17/12/2006;07:25:00;2.346;0.000;241.570;9.600;0.000;0.000;0.0
17/12/2006;07:26:00;2.378;0.054;241.270;9.800;0.000;1.000;0.0
17/12/2006;07:27:00;2.346;0.048;240.920;9.600;0.000;0.000;0.0
17/12/2006;07:28:00;2.350;0.050;240.040;9.800;0.000;0.000;0.0
17/12/2006;07:29:00;2.326;0.000;239.390;9.600;0.000;0.000;0.0
17/12/2006;07:30:00;2.336;0.048;238.930;9.600;0.000;0.000;0.0
17/12/2006;07:31:00;2.326;0.000;239.460;9.600;0.000;0.000;0.0
17/12/2006;07:32:00;0.504;0.080;242.270;3.200;0.000;1.000;0.0
17/12/2006;07:33:00;0.268;0.076;242.220;1.200;0.000;0.000;0.0
17/12/2006;07:34:00;1.734;0.000;242.550;8.000;0.000;0.000;0.0
17/12/2006;07:35:00;2.318;0.050;242.880;9.400;0.000;0.000;0.0
17/12/2006;07:36:00;2.322;0.046;242.180;9.600;0.000;0.000;0.0
17/12/2006;07:37:00;2.302;0.052;242.160;9.400;0.000;0.000;0.0
17/12/2006;07:38:00;2.318;0.046;241.970;9.400;0.000;1.000;0.0
17/12/2006;07:39:00;2.302;0.050;241.710;9.400;0.000;0.000;0.0
17/12/2006;07:40:00;2.290;0.052;241.530;9.400;0.000;0.000;0.0
17/12/2006;07:41:00;2.376;0.000;241.300;9.800;0.000;0.000;0.0
17/12/2006;07:42:00;0.368;0.114;244.310;2.000;0.000;0.000;0.0
17/12/2006;07:43:00;0.332;0.124;244.830;1.400;0.000;0.000;0.0
17/12/2006;07:44:00;1.734;0.096;243.370;8.200;0.000;0.000;0.0
17/12/2006;07:45:00;2.416;0.088;242.040;10.000;0.000;1.000;0.0
17/12/2006;07:46:00;2.400;0.084;242.240;9.800;0.000;0.000;0.0
17/12/2006;07:47:00;2.418;0.088;242.100;10.000;0.000;0.000;0.0
17/12/2006;07:48:00;2.388;0.082;241.560;9.800;0.000;0.000;0.0
17/12/2006;07:49:00;2.406;0.086;241.570;9.800;0.000;0.000;0.0
17/12/2006;07:50:00;2.378;0.080;241.330;9.800;0.000;0.000;0.0
17/12/2006;07:51:00;1.164;0.108;243.280;6.400;0.000;1.000;0.0
17/12/2006;07:52:00;0.300;0.118;244.950;1.200;0.000;0.000;0.0
17/12/2006;07:53:00;0.700;0.120;244.830;4.400;0.000;0.000;0.0
17/12/2006;07:54:00;2.376;0.000;242.850;9.800;0.000;0.000;0.0
17/12/2006;07:55:00;2.320;0.046;242.060;9.600;0.000;0.000;0.0
17/12/2006;07:56:00;2.278;0.054;241.040;9.400;0.000;0.000;0.0
17/12/2006;07:57:00;2.280;0.050;240.310;9.400;0.000;1.000;0.0
17/12/2006;07:58:00;2.278;0.054;240.950;9.400;0.000;0.000;0.0
17/12/2006;07:59:00;2.294;0.050;240.670;9.400;0.000;0.000;0.0
17/12/2006;08:00:00;2.280;0.056;240.900;9.400;0.000;0.000;0.0
17/12/2006;08:01:00;2.300;0.050;240.970;9.400;0.000;0.000;0.0
17/12/2006;08:02:00;0.210;0.000;243.210;1.200;0.000;0.000;0.0
17/12/2006;08:03:00;0.216;0.000;243.600;1.000;0.000;1.000;0.0
17/12/2006;08:04:00;2.256;0.052;241.990;9.400;0.000;0.000;0.0
17/12/2006;08:05:00;2.312;0.048;241.620;9.400;0.000;0.000;0.0
17/12/2006;08:06:00;2.288;0.052;241.370;9.400;0.000;0.000;0.0
17/12/2006;08:07:00;2.308;0.048;241.440;9.400;0.000;0.000;0.0
17/12/2006;08:08:00;2.272;0.054;240.620;9.400;0.000;0.000;0.0
17/12/2006;08:09:00;2.354;0.000;241.270;9.600;0.000;1.000;0.0
17/12/2006;08:10:00;0.616;0.084;243.880;4.000;0.000;0.000;0.0
17/12/2006;08:11:00;0.282;0.082;243.680;1.200;0.000;0.000;0.0
17/12/2006;08:12:00;1.780;0.060;241.110;8.400;0.000;0.000;0.0
17/12/2006;08:13:00;2.348;0.048;240.670;9.600;0.000;0.000;0.0
17/12/2006;08:14:00;2.368;0.054;241.100;9.800;0.000;1.000;0.0
17/12/2006;08:15:00;2.362;0.052;241.840;9.600;0.000;0.000;0.0
17/12/2006;08:16:00;2.378;0.056;241.480;9.800;0.000;0.000;0.0
17/12/2006;08:17:00;2.430;0.134;240.970;10.000;0.000;0.000;0.0
17/12/2006;08:18:00;2.512;0.256;239.370;10.400;0.000;2.000;0.0
17/12/2006;08:19:00;0.616;0.226;241.480;3.800;0.000;1.000;0.0
17/12/2006;08:20:00;0.398;0.234;241.860;1.800;0.000;2.000;0.0
17/12/2006;08:21:00;1.528;0.212;241.110;7.600;0.000;1.000;0.0
17/12/2006;08:22:00;2.484;0.208;241.060;10.200;0.000;2.000;0.0
17/12/2006;08:23:00;2.462;0.202;241.060;10.200;0.000;1.000;0.0
17/12/2006;08:24:00;2.502;0.214;242.360;10.200;0.000;2.000;0.0
17/12/2006;08:25:00;2.484;0.210;242.660;10.200;0.000;1.000;0.0
17/12/2006;08:26:00;2.486;0.212;242.060;10.200;0.000;2.000;0.0
17/12/2006;08:27:00;2.040;0.214;242.400;9.000;0.000;2.000;0.0
17/12/2006;08:28:00;0.402;0.246;244.020;2.000;0.000;1.000;0.0
17/12/2006;08:29:00;0.380;0.240;243.780;1.800;0.000;2.000;0.0
17/12/2006;08:30:00;1.876;0.196;241.390;8.600;0.000;1.000;0.0
17/12/2006;08:31:00;2.360;0.068;241.030;9.800;0.000;2.000;0.0
17/12/2006;08:32:00;2.364;0.070;240.690;9.800;0.000;1.000;0.0
17/12/2006;08:33:00;2.336;0.064;240.110;9.600;0.000;2.000;0.0
17/12/2006;08:34:00;2.352;0.068;239.680;9.800;0.000;1.000;0.0
17/12/2006;08:35:00;2.340;0.064;240.170;9.600;0.000;2.000;0.0
17/12/2006;08:36:00;2.360;0.070;240.340;9.800;0.000;1.000;0.0
17/12/2006;08:37:00;0.914;0.088;242.650;5.400;0.000;1.000;0.0
17/12/2006;08:38:00;0.290;0.104;243.510;1.200;0.000;2.000;0.0
17/12/2006;08:39:00;1.058;0.090;243.080;6.000;0.000;1.000;0.0
17/12/2006;08:40:00;2.374;0.070;241.420;9.800;0.000;2.000;0.0
17/12/2006;08:41:00;2.388;0.076;241.940;9.800;0.000;1.000;0.0
17/12/2006;08:42:00;2.358;0.000;242.680;9.600;0.000;1.000;0.0
17/12/2006;08:43:00;2.294;0.050;241.020;9.400;0.000;1.000;0.0
17/12/2006;08:44:00;2.278;0.054;241.320;9.400;0.000;0.000;0.0
17/12/2006;08:45:00;2.280;0.050;240.080;9.400;0.000;0.000;0.0
17/12/2006;08:46:00;0.268;0.000;241.700;1.800;0.000;0.000;0.0
17/12/2006;08:47:00;0.222;0.000;242.470;1.000;0.000;0.000;0.0
17/12/2006;08:48:00;1.622;0.046;241.270;7.800;0.000;0.000;0.0
17/12/2006;08:49:00;2.296;0.048;241.030;9.400;0.000;1.000;0.0
17/12/2006;08:50:00;2.278;0.054;241.140;9.400;0.000;0.000;0.0
17/12/2006;08:51:00;2.296;0.050;240.700;9.400;0.000;0.000;0.0
17/12/2006;08:52:00;2.260;0.056;239.730;9.400;0.000;0.000;0.0
17/12/2006;08:53:00;2.940;0.218;238.570;12.400;0.000;0.000;0.0
17/12/2006;08:54:00;2.792;0.170;238.510;11.600;0.000;0.000;0.0
17/12/2006;08:55:00;1.158;0.248;239.960;6.000;0.000;1.000;0.0
17/12/2006;08:56:00;0.932;0.398;240.250;4.200;0.000;0.000;0.0
17/12/2006;08:57:00;2.514;0.368;239.100;11.200;0.000;0.000;0.0
17/12/2006;08:58:00;2.984;0.334;239.270;12.400;0.000;1.000;0.0
17/12/2006;08:59:00;2.996;0.338;238.940;12.600;0.000;1.000;0.0
17/12/2006;09:00:00;2.940;0.310;239.090;12.200;0.000;1.000;0.0
17/12/2006;09:01:00;3.278;0.158;239.630;14.200;0.000;7.000;0.0
17/12/2006;09:02:00;5.908;0.134;237.900;25.400;0.000;38.000;0.0
17/12/2006;09:03:00;7.064;0.124;235.570;30.000;0.000;37.000;0.0
17/12/2006;09:04:00;6.926;0.118;235.350;29.400;0.000;37.000;0.0
17/12/2006;09:05:00;6.580;0.056;235.150;28.200;0.000;38.000;0.0
17/12/2006;09:06:00;6.050;0.000;235.220;26.200;0.000;37.000;0.0
17/12/2006;09:07:00;6.104;0.050;235.320;25.800;0.000;37.000;0.0
17/12/2006;09:08:00;4.762;0.088;237.440;20.000;0.000;38.000;0.0
17/12/2006;09:09:00;4.506;0.088;237.250;19.000;0.000;38.000;0.0
17/12/2006;09:10:00;4.472;0.088;236.340;18.800;0.000;37.000;0.0
17/12/2006;09:11:00;3.708;0.084;236.820;16.200;0.000;27.000;0.0
17/12/2006;09:12:00;0.724;0.054;240.880;4.600;0.000;2.000;0.0
17/12/2006;09:13:00;1.892;0.066;239.370;9.000;0.000;26.000;0.0
17/12/2006;09:14:00;2.012;0.000;239.170;9.000;0.000;2.000;0.0
17/12/2006;09:15:00;2.372;0.000;238.360;9.800;0.000;1.000;0.0
17/12/2006;09:16:00;2.386;0.000;238.960;10.000;0.000;0.000;0.0
17/12/2006;09:17:00;2.400;0.064;238.590;10.000;0.000;1.000;0.0
17/12/2006;09:18:00;2.424;0.068;238.480;10.000;0.000;2.000;0.0
17/12/2006;09:19:00;1.066;0.050;240.000;6.000;0.000;1.000;0.0
17/12/2006;09:20:00;0.380;0.000;240.770;1.600;0.000;2.000;0.0
17/12/2006;09:21:00;1.632;0.000;239.720;7.800;0.000;1.000;0.0
17/12/2006;09:22:00;2.410;0.000;239.470;10.000;0.000;1.000;0.0
17/12/2006;09:23:00;2.380;0.062;239.450;9.800;0.000;0.000;0.0
17/12/2006;09:24:00;2.402;0.060;239.230;10.000;0.000;1.000;0.0
17/12/2006;09:25:00;2.438;0.066;239.370;10.200;0.000;1.000;0.0
17/12/2006;09:26:00;2.432;0.066;239.180;10.000;0.000;1.000;0.0
17/12/2006;09:27:00;1.640;0.054;239.870;8.000;0.000;2.000;0.0
17/12/2006;09:28:00;0.424;0.000;240.710;1.800;0.000;2.000;0.0
17/12/2006;09:29:00;1.410;0.124;239.520;7.200;0.000;5.000;0.0
17/12/2006;09:30:00;2.722;0.136;237.510;11.400;0.000;5.000;0.0
17/12/2006;09:31:00;2.712;0.136;237.440;11.400;0.000;5.000;0.0
17/12/2006;09:32:00;2.706;0.134;237.390;11.400;0.000;5.000;0.0
17/12/2006;09:33:00;2.488;0.112;237.700;10.400;0.000;1.000;0.0
17/12/2006;09:34:00;2.424;0.072;238.730;10.000;0.000;0.000;0.0
17/12/2006;09:35:00;1.258;0.184;239.790;6.800;0.000;0.000;0.0
17/12/2006;09:36:00;0.370;0.206;240.850;1.800;0.000;0.000;0.0
17/12/2006;09:37:00;0.786;0.202;240.730;4.800;0.000;0.000;0.0
17/12/2006;09:38:00;2.474;0.176;238.590;10.400;0.000;0.000;0.0
17/12/2006;09:39:00;2.474;0.176;238.580;10.400;0.000;0.000;0.0
17/12/2006;09:40:00;2.488;0.178;239.210;10.400;0.000;0.000;0.0
17/12/2006;09:41:00;2.486;0.178;239.290;10.400;0.000;0.000;0.0
17/12/2006;09:42:00;2.444;0.130;238.640;10.200;0.000;0.000;0.0
17/12/2006;09:43:00;2.272;0.048;239.040;9.600;0.000;0.000;0.0
17/12/2006;09:44:00;0.338;0.076;241.210;1.400;0.000;0.000;0.0
17/12/2006;09:45:00;0.290;0.000;241.100;1.400;0.000;0.000;0.0
17/12/2006;09:46:00;1.466;0.000;240.920;7.400;0.000;0.000;0.0
17/12/2006;09:47:00;2.324;0.050;239.840;9.600;0.000;0.000;0.0
17/12/2006;09:48:00;2.320;0.052;239.140;9.600;0.000;0.000;0.0
17/12/2006;09:49:00;2.308;0.052;238.590;9.600;0.000;0.000;0.0
17/12/2006;09:50:00;2.314;0.054;238.760;9.600;0.000;0.000;0.0
17/12/2006;09:51:00;2.312;0.052;239.030;9.600;0.000;0.000;0.0
17/12/2006;09:52:00;2.306;0.052;239.260;9.600;0.000;0.000;0.0
17/12/2006;09:53:00;0.444;0.000;241.820;3.000;0.000;0.000;0.0
17/12/2006;09:54:00;0.268;0.000;242.480;1.200;0.000;0.000;0.0
17/12/2006;09:55:00;1.846;0.046;240.120;8.400;0.000;0.000;0.0
17/12/2006;09:56:00;2.308;0.054;238.670;9.600;0.000;0.000;0.0
17/12/2006;09:57:00;2.290;0.056;238.040;9.600;0.000;0.000;0.0
17/12/2006;09:58:00;2.288;0.056;238.090;9.600;0.000;0.000;0.0
17/12/2006;09:59:00;2.296;0.054;238.130;9.600;0.000;0.000;0.0
17/12/2006;10:00:00;2.292;0.054;238.030;9.600;0.000;0.000;0.0
17/12/2006;10:01:00;0.370;0.000;240.260;2.400;0.000;0.000;0.0
17/12/2006;10:02:00;0.472;0.000;240.150;2.400;0.000;0.000;0.0
17/12/2006;10:03:00;3.054;0.060;237.550;13.400;0.000;0.000;18.0
